1,0.75,0.75,0.75,42.9772904041689,0.609587195655331,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,35.3583598370664,0.00457838621921837,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,44.2097377261613,0.347313719410449,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,21.1563214546535,0.27446412993595,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,17.2642193203326,0.196431131931022,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,14.6101279818453,0.138744908887893,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,28.500892968243,0.925472854217514,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,39.7062504019123,0.512498720418662,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,12.2042848490644,0.651676964545623,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,38.0164558002725,0.543571437625214,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,22.4774854116607,0.445847552996129,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,11.0772189743351,0.798117634374648,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,26.1579236694612,0.56635215273127,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,16.0606879045721,0.052580254431814,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,23.9701676999219,0.232262047920376,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,24.8889259246178,0.896704019960016,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,13.34955036561,0.376957875080407,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,42.1614896450192,0.316089528147131,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,19.3827553509735,0.977992104953155,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,27.1217840123922,0.828009106814861,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,37.3225417281035,0.41256676656194,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,31.9868949715979,0.72387821868062,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,30.6625629580114,0.115327647440135,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,34.2193794051651,0.713390160668641,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,33.288156600669,0.855686732633039,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
1,0.75,0.75,0.75,42.9772904041689,0.609587195655331,0.05,5,0.1,0.05,0.75,0.75,0.75,0.75,0.5,0.5,0.3
